ID_origen;L_ORIGEM;ID_DESTINO;L_DESTINO;DISTANCIA;TEMPO
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao consolacao;Consolação  Consolacao  Sao Paulo - São Paulo  Brazil;2260;1676
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoclinicas;Estação das Clinicas  São Paulo  Brazil;2584;2020
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sumare;Metro Sumare  São Paulo  Brazil;3436;2653
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-madalena;Vila Madalena  São Paulo  Brazil;5716;4487
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoitaquera;Corinthians-itaquera  Cidade Antonio Estevão de Carvalho  Sao Paulo - São Paulo  Brazil;21830;16114
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoartur-alvim;Artur Alvim  Cidade Antonio Estevão de Carvalho  Sao Paulo - São Paulo  Brazil;21884;16453
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao patriarca;Patriarca  São Paulo  Brazil;3386;2485
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao guilhermina-esperanca;Estação Guilhermina - Esperança  São Paulo  Brazil;16518;12239
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-matilde;Estação Vila Matilde  São Paulo  Brazil;14970;11198
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao penha;Penha  Penha de Franca  Sao Paulo - São Paulo  Brazil;12749;9636
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao carrao;Carrão  Tatuapé  Sao Paulo - São Paulo  Brazil;9718;7288
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tatuape;Estação Tatuape  São Paulo  Brazil;10110;7519
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao belem;Metrô Belém - Avenida Alcântara Machado  Belenzinho  Sao Paulo - São Paulo  Brazil;8473;6224
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao bresser-mooca;Bresser-mooca  Brás  Sao Paulo - São Paulo  Brazil;6732;4961
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao bras;Bras  Brás  Sao Paulo - São Paulo  Brazil;6171;4547
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao pedro-II;Pedro II  São Paulo  Brazil;4099;2985
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao anhangabau;Anhangabaú  Consolacao  Sao Paulo - São Paulo  Brazil;3157;2375
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao republica;República  Sao Paulo - São Paulo  Brazil;3369;2530
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santa-cecilia;Santa Cecília  São Paulo  Brazil;4199;3069
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao marechal-deodoro;Marechal Deodoro  São Paulo  Brazil;10829;8251
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao barra-funda;Barra Funda  São Paulo  Brazil;5343;3861
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao paulista;Estação Paulista do Metro  São Paulo  Brazil;1487;1172
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao faria-lima;Faria Lima  Pinheiros  Sao Paulo - São Paulo  Brazil;4813;3510
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao pinheiros;Estação Pinheiros De Metrô - Rua Gilberto Sabino  Pinheiros  Sao Paulo - São Paulo  Brazil;5645;4124
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao butanta;Estação Butanta metro - Avenida Vital Brasil  Butantã  Sao Paulo - São Paulo  Brazil;6627;4912
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao capao-redondo;Capão Redondo  Cidade Auxiliadora  Sao Paulo - São Paulo  Brazil;19746;15027
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao campo-limpo;Campo Limpo  Cidade Auxiliadora  Sao Paulo - São Paulo  Brazil;18336;13931
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-belezas;Estação Vila das Belezas - Rua Inácio Preto de Morais  Vila Nova das Belezas  Sao Paulo - São Paulo  Brazil;15585;11794
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao giovanni-gronchi;Giovanni Gronchi  Jardim Mirante  Sao Paulo - São Paulo  Brazil;14278;10788
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santo-amaro;Santo Amaro  Jardim São Luís (Zona Oeste)  Sao Paulo - São Paulo  Brazil;15127;11543
AFF255;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao argo-treze;Largo Treze  Santo Amaro  Sao Paulo - São Paulo  Brazil;12461;9405
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao jabaquara;Term. Jabaquara  São Paulo  Brazil;10269;7710
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao conceicao;Conceição  Vila Guarani  Sao Paulo - São Paulo  Brazil;9979;7386
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-judas;São Judas  São Paulo  Brazil;7932;5918
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao saude;Saúde  Sao Paulo - São Paulo  Brazil;6967;5198
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao praca-arvore;Praça Da Árvore  São Paulo  Brazil;6065;4542
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santa-cruz;Santa Cruz  São Paulo  Brazil;4719;3549
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-mariana;Vila Mariana  São Paulo  Brazil;3738;2843
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao ana-rosa;Ana Rosa  São Paulo  Brazil;2664;2042
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao paraiso;Estação Paraíso  São Paulo  Brazil;2007;1560
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vergueiro;Vergueiro  São Paulo  Brazil;5155;3784
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-joaquim;São Joaquim  São Paulo  Brazil;2222;1658
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoliberdade;Estação Liberdade do Metro  São Paulo  Brazil;3043;2222
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao se;Praça da Sé  Centro  Sao Paulo - São Paulo  Brazil;3243;2391
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-bento;São Bento  São Paulo  Brazil;3883;2837
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao luz;Estação Luz do Metrô - Avenida Cásper Líbero  Luz  Sao Paulo - São Paulo  Brazil;4666;3490
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tiradentes;Tiradentes  Luz  Sao Paulo - São Paulo  Brazil;5438;4027
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao armenia;Armênia  Luz  Sao Paulo - São Paulo  Brazil;6026;4364
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao portuguesa-tiete;Portuguesa-tietê  Santana  Sao Paulo - São Paulo  Brazil;7501;5569
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao carandiru;Carandiru  Santana  Sao Paulo - São Paulo  Brazil;8140;6104
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santana;Estação Santana - Rua Doutor César  Santana  Sao Paulo - São Paulo  Brazil;8811;6643
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao jardim-sao-paulo;Jardim São Paulo-ayrton Senna  Jardim São Paulo  Sao Paulo - São Paulo  Brazil;10678;8072
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao parada-inglesa;Parada Inglesa  Sao Paulo - São Paulo  Brazil;11442;8672
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tucuruvi;Tucuruvi  Vila Gustavo  Sao Paulo - São Paulo  Brazil;12786;9828
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-prudente;Vila Prudente  Sao Paulo - São Paulo  Brazil;9646;7541
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tamanduatei;Tamanduatei  Vila Independência  Sao Paulo - São Paulo  Brazil;8667;6595
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sacoma;Estação Sacomâ de Metrô - Rua Greenfeld  Sacomã  Sao Paulo - São Paulo  Brazil;7586;5747
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao alto-ipiranga;Alto Do Ipiranga  Vila Dom Pedro I  Sao Paulo - São Paulo  Brazil;6507;4935
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santos-imigrantes;Santos-imigrantes  Vila Firmiano Pinto  Sao Paulo - São Paulo  Brazil;5205;3860
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao chacara-klabin;Chácara Klabin  Jardim Vila Mariana  Sao Paulo - São Paulo  Brazil;4239;3194
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao brigadeiro;Estação Brigadeiro de Metro  São Paulo  Brazil;1028;842
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao trianon-masp;Trianon-masp  São Paulo  Brazil;587;509
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao consolacao;Consolação  Consolacao  Sao Paulo - São Paulo  Brazil;2260;1676
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoclinicas;Estação das Clinicas  São Paulo  Brazil;2584;2020
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sumare;Metro Sumare  São Paulo  Brazil;3436;2653
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-madalena;Vila Madalena  São Paulo  Brazil;5716;4487
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoitaquera;Corinthians-itaquera  Cidade Antonio Estevão de Carvalho  Sao Paulo - São Paulo  Brazil;21830;16114
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoartur-alvim;Artur Alvim  Cidade Antonio Estevão de Carvalho  Sao Paulo - São Paulo  Brazil;21884;16453
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao patriarca;Patriarca  São Paulo  Brazil;3386;2485
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao guilhermina-esperanca;Estação Guilhermina - Esperança  São Paulo  Brazil;16518;12239
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-matilde;Estação Vila Matilde  São Paulo  Brazil;14970;11198
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao penha;Penha  Penha de Franca  Sao Paulo - São Paulo  Brazil;12749;9636
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao carrao;Carrão  Tatuapé  Sao Paulo - São Paulo  Brazil;9718;7288
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tatuape;Estação Tatuape  São Paulo  Brazil;10110;7519
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao belem;Metrô Belém - Avenida Alcântara Machado  Belenzinho  Sao Paulo - São Paulo  Brazil;8473;6224
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao bresser-mooca;Bresser-mooca  Brás  Sao Paulo - São Paulo  Brazil;6732;4961
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao bras;Bras  Brás  Sao Paulo - São Paulo  Brazil;6171;4547
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao pedro-II;Pedro II  São Paulo  Brazil;4099;2985
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao anhangabau;Anhangabaú  Consolacao  Sao Paulo - São Paulo  Brazil;3157;2375
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao republica;República  Sao Paulo - São Paulo  Brazil;3369;2530
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santa-cecilia;Santa Cecília  São Paulo  Brazil;4199;3069
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao marechal-deodoro;Marechal Deodoro  São Paulo  Brazil;10829;8251
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao barra-funda;Barra Funda  São Paulo  Brazil;5343;3861
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao paulista;Estação Paulista do Metro  São Paulo  Brazil;1487;1172
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao faria-lima;Faria Lima  Pinheiros  Sao Paulo - São Paulo  Brazil;4813;3510
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao pinheiros;Estação Pinheiros De Metrô - Rua Gilberto Sabino  Pinheiros  Sao Paulo - São Paulo  Brazil;5645;4124
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao butanta;Estação Butanta metro - Avenida Vital Brasil  Butantã  Sao Paulo - São Paulo  Brazil;6627;4912
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao capao-redondo;Capão Redondo  Cidade Auxiliadora  Sao Paulo - São Paulo  Brazil;19746;15027
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao campo-limpo;Campo Limpo  Cidade Auxiliadora  Sao Paulo - São Paulo  Brazil;18336;13931
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-belezas;Estação Vila das Belezas - Rua Inácio Preto de Morais  Vila Nova das Belezas  Sao Paulo - São Paulo  Brazil;15585;11794
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao giovanni-gronchi;Giovanni Gronchi  Jardim Mirante  Sao Paulo - São Paulo  Brazil;14278;10788
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santo-amaro;Santo Amaro  Jardim São Luís (Zona Oeste)  Sao Paulo - São Paulo  Brazil;15127;11543
CA1004;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao argo-treze;Largo Treze  Santo Amaro  Sao Paulo - São Paulo  Brazil;12461;9405
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao jabaquara;Term. Jabaquara  São Paulo  Brazil;10269;7710
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao conceicao;Conceição  Vila Guarani  Sao Paulo - São Paulo  Brazil;9979;7386
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-judas;São Judas  São Paulo  Brazil;7932;5918
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao saude;Saúde  Sao Paulo - São Paulo  Brazil;6967;5198
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao praca-arvore;Praça Da Árvore  São Paulo  Brazil;6065;4542
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santa-cruz;Santa Cruz  São Paulo  Brazil;4719;3549
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-mariana;Vila Mariana  São Paulo  Brazil;3738;2843
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao ana-rosa;Ana Rosa  São Paulo  Brazil;2664;2042
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao paraiso;Estação Paraíso  São Paulo  Brazil;2007;1560
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vergueiro;Vergueiro  São Paulo  Brazil;5155;3784
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-joaquim;São Joaquim  São Paulo  Brazil;2222;1658
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçaoliberdade;Estação Liberdade do Metro  São Paulo  Brazil;3043;2222
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao se;Praça da Sé  Centro  Sao Paulo - São Paulo  Brazil;3243;2391
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao sao-bento;São Bento  São Paulo  Brazil;3883;2837
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao luz;Estação Luz do Metrô - Avenida Cásper Líbero  Luz  Sao Paulo - São Paulo  Brazil;4666;3490
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tiradentes;Tiradentes  Luz  Sao Paulo - São Paulo  Brazil;5438;4027
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao armenia;Armênia  Luz  Sao Paulo - São Paulo  Brazil;6026;4364
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao portuguesa-tiete;Portuguesa-tietê  Santana  Sao Paulo - São Paulo  Brazil;7501;5569
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao carandiru;Carandiru  Santana  Sao Paulo - São Paulo  Brazil;8140;6104
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao santana;Estação Santana - Rua Doutor César  Santana  Sao Paulo - São Paulo  Brazil;8811;6643
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao jardim-sao-paulo;Jardim São Paulo-ayrton Senna  Jardim São Paulo  Sao Paulo - São Paulo  Brazil;10678;8072
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao parada-inglesa;Parada Inglesa  Sao Paulo - São Paulo  Brazil;11442;8672
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tucuruvi;Tucuruvi  Vila Gustavo  Sao Paulo - São Paulo  Brazil;12786;9828
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao vila-prudente;Vila Prudente  Sao Paulo - São Paulo  Brazil;9646;7541
CA1107;Alameda Campinas, 708 - Jardim Paulista, São Paulo - SP, 01404-200;estaçao tamanduatei;Tamanduatei  Vila Independência  Sao Paulo - São Paulo  Brazil;8667;6595
